GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,LengthFG,Description,PlayType,Outcome,OutcomePts,FieldGoalMade
2023123113,2023-12-31,3,4,34,KC,CIN,4,4,91,27,"(4:34) 7-H.BUTKER 27 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS GOOD,3,1
2023123113,2023-12-31,1,6,26,CIN,KC,4,6,84,34,"(6:26) 2-E.MCPHERSON 34 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",FIELD GOAL,IS GOOD,3,1
2023123112,2023-12-31,4,1,21,LAC,DEN,2,10,66,52,"(1:21) 11-C.DICKER 52 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023123111,2023-12-31,4,2,5,SEA,PIT,4,5,95,24,"(2:05) 5-J.MYERS 24 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1
2023123111,2023-12-31,4,4,33,PIT,SEA,4,3,97,21,"(4:33) 9-C.BOSWELL 21 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",FIELD GOAL,IS GOOD,3,1
2023123111,2023-12-31,4,7,10,PIT,SEA,4,7,92,26,"(7:10) 9-C.BOSWELL 26 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",FIELD GOAL,IS GOOD,3,1
2023123111,2023-12-31,4,13,34,SEA,PIT,4,5,76,42,"(13:34) 5-J.MYERS 42 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1
2023123111,2023-12-31,2,10,30,PIT,SEA,4,16,79,39,"(10:30) 9-C.BOSWELL 39 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",FIELD GOAL,IS GOOD,3,1
2023123114,2023-12-31,2,9,30,MIN,GB,4,7,64,54,"(9:30) 1-G.JOSEPH 54 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",FIELD GOAL,IS GOOD,3,1
2023123114,2023-12-31,1,6,47,GB,MIN,4,8,84,34,"(6:47) 17-A.CARLSON 34 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",FIELD GOAL,IS GOOD,3,1
2023123113,2023-12-31,4,3,3,KC,CIN,4,1,72,46,"(3:03) 7-H.BUTKER 46 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS GOOD,3,1
2023123113,2023-12-31,4,6,22,KC,CIN,4,6,70,48,"(6:22) 7-H.BUTKER 48 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS GOOD,3,1
2023123110,2023-12-31,1,8,10,SF,WAS,4,11,80,38,"(8:10) 4-J.MOODY 38 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1
2023123109,2023-12-31,4,3,51,NO,TB,4,6,80,38,"(3:51) 19-B.GRUPE 38 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",FIELD GOAL,IS GOOD,3,1
2023123109,2023-12-31,3,4,29,NO,TB,4,6,90,28,"(4:29) 19-B.GRUPE 28 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",FIELD GOAL,IS GOOD,3,1
2023123109,2023-12-31,2,0,14,NO,TB,4,6,73,45,"(:14) 19-B.GRUPE 45 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",FIELD GOAL,IS GOOD,3,1
2023123112,2023-12-31,3,6,24,LAC,DEN,4,2,68,50,"(6:24) 11-C.DICKER 50 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023123112,2023-12-31,2,0,4,DEN,LAC,2,7,70,48,"(:04) 16-W.LUTZ 48 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",FIELD GOAL,IS NO GOOD,0,0
2023123112,2023-12-31,2,1,57,DEN,LAC,4,4,75,43,"(1:57) 16-W.LUTZ 43 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",FIELD GOAL,IS GOOD,3,1
2023123112,2023-12-31,2,9,46,LAC,DEN,4,8,82,36,"(9:46) 11-C.DICKER 36 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023123112,2023-12-31,1,3,58,DEN,LAC,4,7,87,32,"(3:58) 16-W.LUTZ 32 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",FIELD GOAL,IS GOOD,3,1
2023123108,2023-12-31,2,1,53,ARI,PHI,4,7,84,34,"(1:53) 5-M.PRATER 34 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",FIELD GOAL,IS GOOD,3,1
2023123108,2023-12-31,1,5,12,ARI,PHI,4,10,90,28,"(5:12) 5-M.PRATER 28 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",FIELD GOAL,IS GOOD,3,1
2023123107,2023-12-31,4,0,35,NYG,LA,4,12,64,54,"(:35) 21-M.CROSBY 54 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",FIELD GOAL,IS NO GOOD,0,0
2023123107,2023-12-31,4,13,28,NYG,LA,4,13,87,32,"(13:28) 21-M.CROSBY 32 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",FIELD GOAL,IS GOOD,3,1
2023123110,2023-12-31,2,0,22,SF,WAS,4,4,96,22,"(:22) 4-J.MOODY 22 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1
2023123110,2023-12-31,2,12,10,WAS,SF,4,9,71,47,"(12:10) 6-J.SLYE 47 YARD FIELD GOAL IS GOOD, CENTER-58-T.ADDINGTON, HOLDER-5-T.WAY.",FIELD GOAL,IS GOOD,3,1
2023123106,2023-12-31,3,3,4,JAX,CAR,4,5,84,34,"(3:04) 10-B.MCMANUS 34 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1
2023123106,2023-12-31,2,2,48,JAX,CAR,4,6,94,24,"(2:48) 10-B.MCMANUS 24 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1
2023123108,2023-12-31,4,2,37,PHI,ARI,4,15,75,43,"(2:37) 4-J.ELLIOTT 43 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",FIELD GOAL,IS GOOD,3,1
2023123106,2023-12-31,2,7,22,JAX,CAR,4,5,92,26,"(7:22) 10-B.MCMANUS 26 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1
2023123105,2023-12-31,4,4,39,LV,IND,4,6,85,33,"(4:39) 2-D.CARLSON 33 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",FIELD GOAL,IS GOOD,3,1
2023123105,2023-12-31,4,7,37,IND,LV,4,3,85,33,"(7:37) 7-M.GAY 33 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1
2023123105,2023-12-31,3,1,21,IND,LV,4,9,81,38,"(1:21) 7-M.GAY 38 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1
2023123105,2023-12-31,1,6,1,LV,IND,4,9,79,40,"(6:01) 2-D.CARLSON 40 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",FIELD GOAL,IS GOOD,3,1
2023123104,2023-12-31,4,5,37,HOU,TEN,4,8,67,51,"(5:37) 15-K.FAIRBAIRN 51 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",FIELD GOAL,IS GOOD,3,1
2023123102,2023-12-31,1,2,19,BUF,NE,4,6,94,24,"(2:19) 2-T.BASS 24 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",FIELD GOAL,IS GOOD,3,1
2023123102,2023-12-31,1,12,10,BUF,NE,4,6,83,35,"(12:10) 2-T.BASS 35 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",FIELD GOAL,IS GOOD,3,1
2023123106,2023-12-31,1,8,40,JAX,CAR,4,16,83,35,"(8:40) 10-B.MCMANUS 35 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1
2023123105,2023-12-31,4,3,15,IND,LV,4,1,73,45,"(3:15) 7-M.GAY 45 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1
2023123104,2023-12-31,2,4,21,HOU,TEN,4,6,80,38,"(4:21) 15-K.FAIRBAIRN 38 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",FIELD GOAL,IS GOOD,3,1
2023123104,2023-12-31,1,7,20,HOU,TEN,4,10,90,28,"(7:20) 15-K.FAIRBAIRN 28 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",FIELD GOAL,IS GOOD,3,1
2023123103,2023-12-31,4,5,4,CHI,ATL,4,4,76,42,"(5:04) 8-C.SANTOS 42 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",FIELD GOAL,IS GOOD,3,1
2023123103,2023-12-31,3,1,14,CHI,ATL,4,1,76,42,"(1:14) 8-C.SANTOS 42 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",FIELD GOAL,IS GOOD,3,1
2023123103,2023-12-31,1,12,24,ATL,CHI,4,9,69,50,"(12:24) 6-Y.KOO 50 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS NO GOOD,0,0
2023123102,2023-12-31,2,1,54,NE,BUF,4,7,71,47,"(1:54) 37-C.RYLAND 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",FIELD GOAL,IS NO GOOD,0,0
2023122800,2023-12-28,4,8,54,NYJ,CLE,4,16,74,44,"(8:54) 9-G.ZUERLEIN 44 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1
2023123103,2023-12-31,3,8,33,ATL,CHI,4,7,81,38,"(8:33) 6-Y.KOO 38 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023123103,2023-12-31,3,12,0,CHI,ATL,4,4,96,22,"(12:00) 8-C.SANTOS 22 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",FIELD GOAL,IS GOOD,3,1
2023122501,2023-12-25,2,0,4,PHI,NYG,3,3,97,21,"(:04) 4-J.ELLIOTT 21 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",FIELD GOAL,IS GOOD,3,1
2023122501,2023-12-25,1,8,8,NYG,PHI,4,7,66,52,"(8:08) 21-M.CROSBY 52 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",FIELD GOAL,IS GOOD,3,1
2023122500,2023-12-25,1,1,21,LV,KC,4,4,94,24,"(1:21) 2-D.CARLSON 24 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",FIELD GOAL,IS GOOD,3,1
2023122411,2023-12-24,2,0,38,NE,DEN,4,13,71,47,"(:38) 37-C.RYLAND 47 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",FIELD GOAL,IS NO GOOD,0,0
2023122502,2023-12-25,1,6,3,SF,BAL,4,9,73,45,"(6:03) 4-J.MOODY 45 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1
2023122501,2023-12-25,4,1,14,PHI,NYG,4,8,75,43,"(1:14) 4-J.ELLIOTT 43 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",FIELD GOAL,IS GOOD,3,1
2023122501,2023-12-25,4,6,8,PHI,NYG,4,6,74,44,"(6:08) 4-J.ELLIOTT 44 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",FIELD GOAL,IS GOOD,3,1
2023122411,2023-12-24,2,13,33,NE,DEN,4,4,86,33,"(13:33) 37-C.RYLAND 33 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",FIELD GOAL,IS GOOD,3,1
2023122410,2023-12-24,3,9,4,MIA,DAL,4,3,64,54,"(9:04) 7-J.SANDERS 54 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",FIELD GOAL,IS GOOD,3,1
2023122410,2023-12-24,2,4,36,MIA,DAL,4,5,66,52,"(4:36) 7-J.SANDERS 52 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",FIELD GOAL,IS GOOD,3,1
2023122500,2023-12-25,2,0,9,KC,LV,4,5,82,36,"(:09) 7-H.BUTKER 36 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS NO GOOD,0,0
2023122409,2023-12-24,3,12,17,ARI,CHI,4,8,63,55,"(12:17) 5-M.PRATER 55 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",FIELD GOAL,IS GOOD,3,1
2023122408,2023-12-24,3,3,54,TB,JAX,4,10,67,51,"(3:54) 4-C.MCLAUGHLIN 51 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",FIELD GOAL,IS GOOD,3,1
2023122408,2023-12-24,1,7,25,TB,JAX,4,6,94,24,"(7:25) 4-C.MCLAUGHLIN 24 YARD FIELD GOAL IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",FIELD GOAL,IS GOOD,3,1
2023122407,2023-12-24,2,3,22,TEN,SEA,4,8,85,33,"(3:22) 6-N.FOLK 33 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",FIELD GOAL,IS GOOD,3,1
2023122407,2023-12-24,2,10,52,SEA,TEN,4,4,90,28,"(10:52) 5-J.MYERS 28 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1
2023122409,2023-12-24,4,1,5,CHI,ARI,4,7,89,29,"(1:05) 8-C.SANTOS 29 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",FIELD GOAL,IS GOOD,3,1
2023122406,2023-12-24,2,9,13,NYJ,WAS,4,9,91,27,"(9:13) 9-G.ZUERLEIN 27 YARD FIELD GOAL IS GOOD, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1
2023122408,2023-12-24,2,6,25,JAX,TB,4,18,66,52,"(6:25) 10-B.MCMANUS 52 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS NO GOOD,0,0
2023122405,2023-12-24,4,5,22,MIN,DET,4,8,92,26,"(5:22) 1-G.JOSEPH 26 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",FIELD GOAL,IS GOOD,3,1
2023122405,2023-12-24,2,5,8,DET,MIN,4,6,82,37,"(5:08) 17-M.BADGLEY 37 YARD FIELD GOAL IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",FIELD GOAL,IS GOOD,3,1
2023122403,2023-12-24,4,0,22,GB,CAR,4,11,86,32,"(:22) 17-A.CARLSON 32 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",FIELD GOAL,IS GOOD,3,1
2023122403,2023-12-24,2,7,56,GB,CAR,4,7,65,53,"(7:56) 17-A.CARLSON 53 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,4,2,0,ATL,IND,4,7,93,25,"(2:00) 6-Y.KOO 25 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,4,5,49,ATL,IND,4,7,83,35,"(5:49) 6-Y.KOO 35 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,4,14,10,ATL,IND,4,9,77,41,"(14:10) 6-Y.KOO 41 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,3,4,27,IND,ATL,4,10,85,33,"(4:27) 7-M.GAY 33 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,2,0,10,ATL,IND,2,10,71,47,"(:10) 6-Y.KOO 47 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023122402,2023-12-24,2,3,26,ATL,IND,4,4,96,23,"(3:26) 6-Y.KOO 23 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",FIELD GOAL,IS GOOD,3,1
2023122301,2023-12-23,4,0,31,BUF,LAC,4,8,89,29,"(:31) 2-T.BASS 29 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN. PENALTY ON LAC-26-A.SAMUEL, DEFENSIVE OFFSIDE, DECLINED.",FIELD GOAL,IS GOOD,3,1
2023122301,2023-12-23,4,7,23,LAC,BUF,4,12,73,45,"(7:23) 11-C.DICKER 45 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023122301,2023-12-23,4,12,40,LAC,BUF,4,7,71,47,"(12:40) 11-C.DICKER 47 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023122301,2023-12-23,3,7,26,LAC,BUF,4,15,78,40,"(7:26) 11-C.DICKER 40 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023122301,2023-12-23,1,6,35,LAC,BUF,4,2,98,20,"(6:35) 11-C.DICKER 20 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",FIELD GOAL,IS GOOD,3,1
2023122300,2023-12-23,4,7,0,PIT,CIN,4,1,88,30,"(7:00) 9-C.BOSWELL 30 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",FIELD GOAL,IS GOOD,3,1
2023122300,2023-12-23,3,0,3,CIN,PIT,4,15,83,35,"(:03) 2-E.MCPHERSON 35 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",FIELD GOAL,IS GOOD,3,1
2023122100,2023-12-21,2,3,57,LA,NO,4,2,72,47,"(3:57) 8-L.HAVRISIK 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS NO GOOD,0,0
2023122100,2023-12-21,2,10,26,LA,NO,4,2,98,20,"(10:26) 8-L.HAVRISIK 20 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS GOOD,3,1
2023121801,2023-12-18,4,10,5,SEA,PHI,4,9,75,43,"(10:05) 5-J.MYERS 43 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1
2023121801,2023-12-18,2,1,45,SEA,PHI,4,4,92,26,"(1:45) 5-J.MYERS 26 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1
2023121801,2023-12-18,2,6,24,PHI,SEA,4,6,92,27,"(6:24) 4-J.ELLIOTT 27 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",FIELD GOAL,IS GOOD,3,1
2023121711,2023-12-17,3,3,45,KC,NE,4,8,65,54,"(3:45) 7-H.BUTKER 54 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS GOOD,3,1
2023121711,2023-12-17,3,10,32,KC,NE,4,7,89,29,"(10:32) 7-H.BUTKER 29 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS GOOD,3,1
2023121711,2023-12-17,1,3,40,NE,KC,4,21,77,41,"(3:40) 37-C.RYLAND 41 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",FIELD GOAL,IS NO GOOD,0,0
2023121711,2023-12-17,1,9,56,KC,NE,4,5,80,39,"(9:56) 7-H.BUTKER 39 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",FIELD GOAL,IS NO GOOD,0,0
2023122100,2023-12-21,4,12,47,LA,NO,4,2,87,32,"(12:47) 8-L.HAVRISIK 32 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS GOOD,3,1
2023122100,2023-12-21,3,11,14,LA,NO,4,2,97,22,"(11:14) 8-L.HAVRISIK 22 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS GOOD,3,1
2023121710,2023-12-17,4,0,36,CLE,CHI,4,7,84,34,"(:36) 7-D.HOPKINS 34 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",FIELD GOAL,IS GOOD,3,1
2023121710,2023-12-17,4,12,31,CLE,CHI,4,10,85,33,"(12:31) 7-D.HOPKINS 33 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",FIELD GOAL,IS GOOD,3,1
2023121710,2023-12-17,3,7,11,CHI,CLE,4,7,77,41,"(7:11) 8-C.SANTOS 41 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",FIELD GOAL,IS GOOD,3,1
2023121709,2023-12-17,4,0,1,CAR,ATL,4,5,95,23,"(:01) 4-E.PINEIRO 23 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2023121709,2023-12-17,4,13,35,CAR,ATL,4,4,93,25,"(13:35) 4-E.PINEIRO 25 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2023121709,2023-12-17,2,0,26,CAR,ATL,4,15,85,34,"(:26) 4-E.PINEIRO 34 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",FIELD GOAL,IS GOOD,3,1
2023121708,2023-12-17,4,6,5,BAL,JAX,4,7,84,34,"(6:05) 9-J.TUCKER 34 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",FIELD GOAL,IS GOOD,3,1
2023121708,2023-12-17,1,3,7,JAX,BAL,4,7,68,50,"(3:07) 10-B.MCMANUS 50 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",FIELD GOAL,IS NO GOOD,0,0
2023121708,2023-12-17,1,6,26,BAL,JAX,4,21,75,43,"(6:26) 9-J.TUCKER 43 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",FIELD GOAL,IS GOOD,3,1
2023121706,2023-12-17,3,2,39,BUF,DAL,4,5,95,23,"(2:39) 2-T.BASS 23 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",FIELD GOAL,IS GOOD,3,1
2023121706,2023-12-17,2,7,16,DAL,BUF,4,4,86,32,"(7:16) 17-B.AUBREY 32 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",FIELD GOAL,IS GOOD,3,1
2023121705,2023-12-17,4,9,10,LA,WAS,4,6,75,43,"(9:10) 8-L.HAVRISIK 43 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS NO GOOD,0,0
2023121705,2023-12-17,2,0,6,LA,WAS,4,9,91,27,"(:06) 8-L.HAVRISIK 27 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS GOOD,3,1
2023121705,2023-12-17,1,7,42,LA,WAS,4,4,96,22,"(7:42) 8-L.HAVRISIK 22 YARD FIELD GOAL IS GOOD, CENTER-46-C.TINKER, HOLDER-42-E.EVANS.",FIELD GOAL,IS GOOD,3,1
2023121704,2023-12-17,4,3,12,SF,ARI,4,7,75,43,"(3:12) 4-J.MOODY 43 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1
