GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,LengthFG,Description,PlayType,Outcome,OutcomePts,FieldGoalMade,game_id,qtr_remaining_sec,elapsed_sec,kickoff_dt,kick_dt,game_id_wx,Source,DistanceToStation,TimeMeasure,Temperature,DewPoint,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,EstimatedCondition
2019102000,2019-10-20,1,11,28,ATL,LA,4,3,66,52,"(11:28) 3-M.BRYANT 52 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-8-M.SCHAUB.",FIELD GOAL,IS GOOD,3,1,2019102000,688,212,2019-10-20 13:00:00,2019-10-20 13:03:32,2019102000,Meteostat,4.47,2019-10-20 13:00:00,66.02,57.92,75.0,0.0,9.2,300.0,29.9316,Clear
2019102000,2019-10-20,1,5,11,LA,ATL,4,2,78,40,"(5:11) 4-G.ZUERLEIN 40 YARD FIELD GOAL IS NO GOOD, HIT LEFT UPRIGHT, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS NO GOOD,0,0,2019102000,311,589,2019-10-20 13:00:00,2019-10-20 13:09:49,2019102000,Meteostat,4.47,2019-10-20 13:00:00,66.02,57.92,75.0,0.0,9.2,300.0,29.9316,Clear
2019102000,2019-10-20,1,1,47,LA,ATL,4,6,63,55,"(1:47) 4-G.ZUERLEIN 55 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1,2019102000,107,793,2019-10-20 13:00:00,2019-10-20 13:13:13,2019102000,Meteostat,4.47,2019-10-20 13:00:00,66.02,57.92,75.0,0.0,9.2,300.0,29.9316,Clear
2019102000,2019-10-20,2,2,0,LA,ATL,4,7,93,25,"(2:00) 4-G.ZUERLEIN 25 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1,2019102000,120,1680,2019-10-20 13:00:00,2019-10-20 13:28:00,2019102000,Meteostat,4.47,2019-10-20 13:00:00,66.02,57.92,75.0,0.0,9.2,300.0,29.9316,Clear
2019102000,2019-10-20,2,1,15,ATL,LA,4,6,68,50,"(1:15) 3-M.BRYANT 50 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.HARRIS, HOLDER-8-M.SCHAUB.",FIELD GOAL,IS NO GOOD,0,0,2019102000,75,1725,2019-10-20 13:00:00,2019-10-20 13:28:45,2019102000,Meteostat,4.47,2019-10-20 13:00:00,66.02,57.92,75.0,0.0,9.2,300.0,29.9316,Clear
2019102000,2019-10-20,4,5,46,LA,ATL,4,2,98,20,"(5:46) 4-G.ZUERLEIN 20 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",FIELD GOAL,IS GOOD,3,1,2019102000,346,3254,2019-10-20 13:00:00,2019-10-20 13:54:14,2019102000,Meteostat,4.47,2019-10-20 14:00:00,68.0,59.0,73.0,0.0,8.08,300.0,29.9168,Clear
2019102001,2019-10-20,1,10,58,BUF,MIA,4,10,79,39,"(10:58) 4-S.HAUSCHKA 39 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",FIELD GOAL,IS GOOD,3,1,2019102001,658,242,2019-10-20 13:00:00,2019-10-20 13:04:02,2019102001,Meteostat,7.02,2019-10-20 13:00:00,62.06,43.16,50.0,0.0,6.96,240.0,29.9139,Clear
2019102001,2019-10-20,1,3,52,BUF,MIA,4,10,75,43,"(3:52) 4-S.HAUSCHKA 43 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",FIELD GOAL,IS GOOD,3,1,2019102001,232,668,2019-10-20 13:00:00,2019-10-20 13:11:08,2019102001,Meteostat,7.02,2019-10-20 13:00:00,62.06,43.16,50.0,0.0,6.96,240.0,29.9139,Clear
2019102001,2019-10-20,2,10,11,BUF,MIA,4,7,74,45,"(10:11) 4-S.HAUSCHKA 45 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",FIELD GOAL,IS GOOD,3,1,2019102001,611,1189,2019-10-20 13:00:00,2019-10-20 13:19:49,2019102001,Meteostat,7.02,2019-10-20 13:00:00,62.06,43.16,50.0,0.0,6.96,240.0,29.9139,Clear
2019102002,2019-10-20,2,6,34,JAX,CIN,4,3,97,21,"(6:34) 4-J.LAMBO 21 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102002,394,1406,2019-10-20 13:00:00,2019-10-20 13:23:26,2019102002,Meteostat,3.29,2019-10-20 13:00:00,69.08,56.84,65.0,0.0,0.0,,29.8991,Clear
2019102002,2019-10-20,2,0,7,JAX,CIN,4,10,89,29,"(:07) 4-J.LAMBO 29 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102002,7,1793,2019-10-20 13:00:00,2019-10-20 13:29:53,2019102002,Meteostat,3.29,2019-10-20 13:00:00,69.08,56.84,65.0,0.0,0.0,,29.8991,Clear
2019102002,2019-10-20,3,6,56,JAX,CIN,4,8,81,37,"(6:56) 4-J.LAMBO 37 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102002,416,2284,2019-10-20 13:00:00,2019-10-20 13:38:04,2019102002,Meteostat,3.29,2019-10-20 14:00:00,71.96,52.88,51.0,0.0,0.0,,29.8873,Clear
2019102002,2019-10-20,3,0,36,CIN,JAX,4,1,81,38,"(:36) 4-R.BULLOCK 38 YARD FIELD GOAL IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",FIELD GOAL,IS GOOD,3,1,2019102002,36,2664,2019-10-20 13:00:00,2019-10-20 13:44:24,2019102002,Meteostat,3.29,2019-10-20 14:00:00,71.96,52.88,51.0,0.0,0.0,,29.8873,Clear
2019102002,2019-10-20,4,2,0,JAX,CIN,4,6,92,26,"(2:00) 4-J.LAMBO 26 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102002,120,3480,2019-10-20 13:00:00,2019-10-20 13:58:00,2019102002,Meteostat,3.29,2019-10-20 14:00:00,71.96,52.88,51.0,0.0,0.0,,29.8873,Clear
2019102003,2019-10-20,3,3,26,DET,MIN,4,8,72,46,"(3:26) 5-M.PRATER 46 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS GOOD,3,1,2019102003,206,2494,2019-10-20 13:00:00,2019-10-20 13:41:34,2019102003,Meteostat,3.17,2019-10-20 14:00:00,62.96,46.04,54.0,0.0,0.0,,29.8932,Clear
2019102003,2019-10-20,4,12,56,MIN,DET,4,3,73,45,"(12:56) 5-D.BAILEY 45 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-58-A.CUTTING, HOLDER-2-B.COLQUITT.",FIELD GOAL,IS NO GOOD,0,0,2019102003,776,2824,2019-10-20 13:00:00,2019-10-20 13:47:04,2019102003,Meteostat,3.17,2019-10-20 14:00:00,62.96,46.04,54.0,0.0,0.0,,29.8932,Clear
2019102004,2019-10-20,1,12,25,LV,GB,4,7,74,45,"(12:25) 8-D.CARLSON 45 YARD FIELD GOAL IS GOOD, CENTER-47-T.SIEG, HOLDER-6-A.COLE.",FIELD GOAL,IS GOOD,3,1,2019102004,745,155,2019-10-20 13:00:00,2019-10-20 13:02:35,2019102004,Meteostat,2.3,2019-10-20 13:00:00,59.0,46.04,62.0,0.0,0.0,,29.9139,Clear
2019102005,2019-10-20,2,9,5,HOU,IND,4,25,71,47,"(9:05) 7-K.FAIRBAIRN 47 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2019102005,545,1255,2019-10-20 13:00:00,2019-10-20 13:20:55,2019102005,Meteostat,2.42,2019-10-20 13:00:00,68.0,45.86,45.0,0.0,4.72,30.0,29.8991,Clear
2019102005,2019-10-20,2,6,30,HOU,IND,4,13,87,31,"(6:30) 7-K.FAIRBAIRN 31 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2019102005,390,1410,2019-10-20 13:00:00,2019-10-20 13:23:30,2019102005,Meteostat,23.12,2019-10-20 13:45:00,69.8,44.42,40.0,,2.36,,29.8902,
2019102005,2019-10-20,2,0,27,HOU,IND,4,8,92,26,"(:27) 7-K.FAIRBAIRN 26 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2019102005,27,1773,2019-10-20 13:00:00,2019-10-20 13:29:33,2019102005,Meteostat,23.12,2019-10-20 13:45:00,69.8,44.42,40.0,,2.36,,29.8902,
2019102006,2019-10-20,2,13,34,ARI,NYG,4,9,71,47,"(13:34) 5-Z.GONZALEZ 47 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1,2019102006,814,986,2019-10-20 13:00:00,2019-10-20 13:16:26,2019102006,Meteostat,1.62,2019-10-20 13:00:00,57.02,49.82,77.0,0.012,4.72,0.0,30.0527,Light Rain
2019102006,2019-10-20,3,1,11,NYG,ARI,4,5,81,37,"(1:11) 2-A.ROSAS 37 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-51-Z.DEOSSIE, HOLDER-9-R.DIXON.",FIELD GOAL,IS NO GOOD,0,0,2019102006,71,2629,2019-10-20 13:00:00,2019-10-20 13:43:49,2019102006,Meteostat,1.62,2019-10-20 14:00:00,55.94,52.16,87.0,0.008,4.72,0.0,30.0379,Light Rain
2019102006,2019-10-20,4,2,13,ARI,NYG,4,10,83,35,"(2:13) 5-Z.GONZALEZ 35 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-4-A.LEE.",FIELD GOAL,IS GOOD,3,1,2019102006,133,3467,2019-10-20 13:00:00,2019-10-20 13:57:47,2019102006,Meteostat,1.62,2019-10-20 14:00:00,55.94,52.16,87.0,0.008,4.72,0.0,30.0379,Light Rain
2019102007,2019-10-20,1,6,50,WAS,SF,4,8,79,39,"(6:50) 3-D.HOPKINS 39 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-57-N.SUNDBERG, HOLDER-5-T.WAY.",FIELD GOAL,IS NO GOOD,0,0,2019102007,410,490,2019-10-20 13:00:00,2019-10-20 13:08:10,2019102007,Meteostat,3.98,2019-10-20 13:00:00,55.04,54.68,99.0,0.307,13.86,20.0,29.8902,Heavy Rain
2019102007,2019-10-20,2,11,0,SF,WAS,4,18,73,45,"(11:00) 9-R.GOULD 45 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-89-G.SANBORN, HOLDER-6-M.WISHNOWSKY.",FIELD GOAL,IS NO GOOD,0,0,2019102007,660,1140,2019-10-20 13:00:00,2019-10-20 13:19:00,2019102007,Meteostat,3.98,2019-10-20 13:00:00,55.04,54.68,99.0,0.307,13.86,20.0,29.8902,Heavy Rain
2019102007,2019-10-20,3,5,32,SF,WAS,4,5,90,28,"(5:32) 9-R.GOULD 28 YARD FIELD GOAL IS GOOD, CENTER-89-G.SANBORN, HOLDER-6-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1,2019102007,332,2368,2019-10-20 13:00:00,2019-10-20 13:39:28,2019102007,Meteostat,3.98,2019-10-20 14:00:00,55.04,54.68,99.0,0.098,18.33,30.0,29.8489,Moderate Rain
2019102007,2019-10-20,4,9,6,SF,WAS,4,4,96,22,"(9:06) 9-R.GOULD 22 YARD FIELD GOAL IS GOOD, CENTER-89-G.SANBORN, HOLDER-6-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1,2019102007,546,3054,2019-10-20 13:00:00,2019-10-20 13:50:54,2019102007,Meteostat,3.98,2019-10-20 14:00:00,55.04,54.68,99.0,0.098,18.33,30.0,29.8489,Moderate Rain
2019102007,2019-10-20,4,0,27,SF,WAS,4,5,89,29,"(:27) 9-R.GOULD 29 YARD FIELD GOAL IS GOOD, CENTER-89-G.SANBORN, HOLDER-6-M.WISHNOWSKY.",FIELD GOAL,IS GOOD,3,1,2019102007,27,3573,2019-10-20 13:00:00,2019-10-20 13:59:33,2019102007,Meteostat,3.98,2019-10-20 14:00:00,55.04,54.68,99.0,0.098,18.33,30.0,29.8489,Moderate Rain
2019102008,2019-10-20,4,10,59,LAC,TEN,4,13,68,50,"(10:59) (FIELD GOAL FORMATION) 3-C.MCLAUGHLIN 50 YARD FIELD GOAL IS GOOD, CENTER-45-C.MAZZA, HOLDER-1-T.LONG.",FIELD GOAL,IS GOOD,3,1,2019102008,659,2941,2019-10-20 13:00:00,2019-10-20 13:49:01,2019102008,Meteostat,29.64,2019-10-20 14:52:00,73.4,53.6,50.0,,1.68,,29.8873,
2019102009,2019-10-20,3,10,22,NO,CHI,4,15,66,52,"(10:22) 3-W.LUTZ 52 YARD FIELD GOAL IS NO GOOD, SHORT, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",FIELD GOAL,IS NO GOOD,0,0,2019102009,622,2078,2019-10-20 13:00:00,2019-10-20 13:34:38,2019102009,Meteostat,5.41,2019-10-20 15:00:00,55.94,48.92,77.0,0.0,8.08,80.0,29.9168,Clear
2019102009,2019-10-20,4,12,49,NO,CHI,4,12,88,30,"(12:49) 3-W.LUTZ 30 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",FIELD GOAL,IS GOOD,3,1,2019102009,769,2831,2019-10-20 13:00:00,2019-10-20 13:47:11,2019102009,Meteostat,5.41,2019-10-20 15:00:00,55.94,48.92,77.0,0.0,8.08,80.0,29.9168,Clear
2019102010,2019-10-20,1,10,22,BAL,SEA,4,3,93,25,"(10:22) 9-J.TUCKER 25 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",FIELD GOAL,IS GOOD,3,1,2019102010,622,278,2019-10-20 13:00:00,2019-10-20 13:04:38,2019102010,Meteostat,2.92,2019-10-20 13:00:00,50.0,46.04,86.0,0.02,11.43,140.0,29.9493,Light Rain
2019102010,2019-10-20,2,11,10,BAL,SEA,4,8,90,28,"(11:10) 9-J.TUCKER 28 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",FIELD GOAL,IS GOOD,3,1,2019102010,670,1130,2019-10-20 13:00:00,2019-10-20 13:18:50,2019102010,Meteostat,21.5,2019-10-20 13:28:00,55.4,53.78,94.0,,24.23,180.0,29.936,
2019102010,2019-10-20,2,7,39,SEA,BAL,4,10,84,34,"(7:39) 5-J.MYERS 34 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1,2019102010,459,1341,2019-10-20 13:00:00,2019-10-20 13:22:21,2019102010,Meteostat,21.5,2019-10-20 13:28:00,55.4,53.78,94.0,,24.23,180.0,29.936,
2019102010,2019-10-20,2,0,6,SEA,BAL,3,10,87,31,"(:06) 5-J.MYERS 31 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1,2019102010,6,1794,2019-10-20 13:00:00,2019-10-20 13:29:54,2019102010,Meteostat,21.5,2019-10-20 13:28:00,55.4,53.78,94.0,,24.23,180.0,29.936,
2019102010,2019-10-20,3,6,51,SEA,BAL,4,3,65,53,"(6:51) 5-J.MYERS 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS NO GOOD,0,0,2019102010,411,2289,2019-10-20 13:00:00,2019-10-20 13:38:09,2019102010,Meteostat,21.5,2019-10-20 13:28:00,55.4,53.78,94.0,,24.23,180.0,29.936,
2019102010,2019-10-20,4,3,50,BAL,SEA,4,4,96,22,"(3:50) 9-J.TUCKER 22 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-4-S.KOCH.",FIELD GOAL,IS GOOD,3,1,2019102010,230,3370,2019-10-20 13:00:00,2019-10-20 13:56:10,2019102010,Meteostat,2.92,2019-10-20 14:00:00,50.0,46.94,89.0,0.031,8.08,130.0,29.9227,Light Rain
2019102010,2019-10-20,4,1,53,SEA,BAL,4,5,83,35,"(1:53) 5-J.MYERS 35 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1,2019102010,113,3487,2019-10-20 13:00:00,2019-10-20 13:58:07,2019102010,Meteostat,2.92,2019-10-20 14:00:00,50.0,46.94,89.0,0.031,8.08,130.0,29.9227,Light Rain
2019102700,2019-10-27,1,11,22,SEA,ATL,4,9,76,42,"(11:22) 5-J.MYERS 42 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1,2019102700,682,218,2019-10-27 13:00:00,2019-10-27 13:03:38,2019102700,Meteostat,4.47,2019-10-27 13:00:00,66.92,53.06,61.0,0.0,11.43,310.0,29.9818,Clear
2019102700,2019-10-27,2,15,0,ATL,SEA,4,1,67,51,"(15:00) 3-M.BRYANT 51 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-J.HARRIS, HOLDER-9-K.REDFERN.",FIELD GOAL,IS NO GOOD,0,0,2019102700,900,900,2019-10-27 13:00:00,2019-10-27 13:15:00,2019102700,Meteostat,4.47,2019-10-27 13:00:00,66.92,53.06,61.0,0.0,11.43,310.0,29.9818,Clear
2019102700,2019-10-27,2,2,33,ATL,SEA,4,10,65,53,"(2:33) 3-M.BRYANT 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-47-J.HARRIS, HOLDER-9-K.REDFERN.",FIELD GOAL,IS NO GOOD,0,0,2019102700,153,1647,2019-10-27 13:00:00,2019-10-27 13:27:27,2019102700,Meteostat,4.47,2019-10-27 13:00:00,66.92,53.06,61.0,0.0,11.43,310.0,29.9818,Clear
2019102700,2019-10-27,3,3,30,ATL,SEA,4,16,71,47,"(3:30) 3-M.BRYANT 47 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-9-K.REDFERN.",FIELD GOAL,IS GOOD,3,1,2019102700,210,2490,2019-10-27 13:00:00,2019-10-27 13:41:30,2019102700,Meteostat,4.47,2019-10-27 14:00:00,68.0,53.06,59.0,0.0,10.31,300.0,29.97,Clear
2019102700,2019-10-27,4,5,58,SEA,ATL,4,9,64,54,"(5:58) 5-J.MYERS 54 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-4-M.DICKSON.",FIELD GOAL,IS GOOD,3,1,2019102700,358,3242,2019-10-27 13:00:00,2019-10-27 13:54:02,2019102700,Meteostat,4.47,2019-10-27 14:00:00,68.0,53.06,59.0,0.0,10.31,300.0,29.97,Clear
2019102700,2019-10-27,4,1,21,ATL,SEA,2,10,81,37,"(1:21) 3-M.BRYANT 37 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-9-K.REDFERN.",FIELD GOAL,IS GOOD,3,1,2019102700,81,3519,2019-10-27 13:00:00,2019-10-27 13:58:39,2019102700,Meteostat,4.47,2019-10-27 14:00:00,68.0,53.06,59.0,0.0,10.31,300.0,29.97,Clear
2019102701,2019-10-27,1,3,42,PHI,BUF,4,5,81,37,"(3:42) 4-J.ELLIOTT 37 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-1-C.JOHNSTON.",FIELD GOAL,IS GOOD,3,1,2019102701,222,678,2019-10-27 13:00:00,2019-10-27 13:11:18,2019102701,Meteostat,7.02,2019-10-27 13:00:00,53.06,48.92,86.0,0.004,29.95,240.0,29.6806,Light Rain
2019102701,2019-10-27,2,0,2,BUF,PHI,1,10,65,53,"(:02) 4-S.HAUSCHKA 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-69-R.FERGUSON, HOLDER-9-C.BOJORQUEZ.",FIELD GOAL,IS NO GOOD,0,0,2019102701,2,1798,2019-10-27 13:00:00,2019-10-27 13:29:58,2019102701,Meteostat,7.02,2019-10-27 13:00:00,53.06,48.92,86.0,0.004,29.95,240.0,29.6806,Light Rain
2019102702,2019-10-27,1,2,18,CHI,LAC,4,6,85,33,"(2:18) 15-E.PINEIRO 33 YARD FIELD GOAL IS NO GOOD, HIT RIGHT UPRIGHT, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",FIELD GOAL,IS NO GOOD,0,0,2019102702,138,762,2019-10-27 13:00:00,2019-10-27 13:12:42,2019102702,Meteostat,5.41,2019-10-27 13:00:00,55.04,37.22,51.0,0.0,9.2,220.0,29.9139,Clear
2019102702,2019-10-27,2,14,48,CHI,LAC,4,4,96,22,"(14:48) 15-E.PINEIRO 22 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",FIELD GOAL,IS GOOD,3,1,2019102702,888,912,2019-10-27 13:00:00,2019-10-27 13:15:12,2019102702,Meteostat,5.41,2019-10-27 13:00:00,55.04,37.22,51.0,0.0,9.2,220.0,29.9139,Clear
2019102702,2019-10-27,2,4,20,CHI,LAC,4,7,93,25,"(4:20) 15-E.PINEIRO 25 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",FIELD GOAL,IS GOOD,3,1,2019102702,260,1540,2019-10-27 13:00:00,2019-10-27 13:25:40,2019102702,Meteostat,5.41,2019-10-27 13:00:00,55.04,37.22,51.0,0.0,9.2,220.0,29.9139,Clear
2019102702,2019-10-27,2,0,1,CHI,LAC,4,1,99,19,"(:01) 15-E.PINEIRO 19 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",FIELD GOAL,IS GOOD,3,1,2019102702,1,1799,2019-10-27 13:00:00,2019-10-27 13:29:59,2019102702,Meteostat,5.41,2019-10-27 13:00:00,55.04,37.22,51.0,0.0,9.2,220.0,29.9139,Clear
2019102702,2019-10-27,3,0,42,LAC,CHI,4,2,98,20,"(:42) 3-C.MCLAUGHLIN 20 YARD FIELD GOAL IS GOOD, CENTER-45-C.MAZZA, HOLDER-1-T.LONG.",FIELD GOAL,IS GOOD,3,1,2019102702,42,2658,2019-10-27 13:00:00,2019-10-27 13:44:18,2019102702,Meteostat,5.41,2019-10-27 14:00:00,55.94,35.96,47.0,0.0,10.31,230.0,29.9139,Clear
2019102702,2019-10-27,4,10,57,LAC,CHI,4,14,76,42,"(10:57) 3-C.MCLAUGHLIN 42 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-45-C.MAZZA, HOLDER-1-T.LONG.",FIELD GOAL,IS NO GOOD,0,0,2019102702,657,2943,2019-10-27 13:00:00,2019-10-27 13:49:03,2019102702,Meteostat,5.41,2019-10-27 14:00:00,55.94,35.96,47.0,0.0,10.31,230.0,29.9139,Clear
2019102702,2019-10-27,4,0,4,CHI,LAC,2,11,78,41,"(:04) 15-E.PINEIRO 41 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",FIELD GOAL,IS NO GOOD,0,0,2019102702,4,3596,2019-10-27 13:00:00,2019-10-27 13:59:56,2019102702,Meteostat,5.41,2019-10-27 14:00:00,55.94,35.96,47.0,0.0,10.31,230.0,29.9139,Clear
2019102703,2019-10-27,2,8,14,DET,NYG,4,12,65,53,"(8:14) 5-M.PRATER 53 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS NO GOOD,0,0,2019102703,494,1306,2019-10-27 13:00:00,2019-10-27 13:21:46,2019102703,Meteostat,3.17,2019-10-27 13:00:00,53.96,45.86,74.0,0.0,16.09,290.0,29.7692,Clear
2019102703,2019-10-27,2,0,25,DET,NYG,4,14,66,52,"(:25) 5-M.PRATER 52 YARD FIELD GOAL IS GOOD, CENTER-48-D.MUHLBACH, HOLDER-6-S.MARTIN.",FIELD GOAL,IS GOOD,3,1,2019102703,25,1775,2019-10-27 13:00:00,2019-10-27 13:29:35,2019102703,Meteostat,3.17,2019-10-27 13:00:00,53.96,45.86,74.0,0.0,16.09,290.0,29.7692,Clear
2019102704,2019-10-27,3,10,33,HOU,LV,4,21,78,40,"(10:33) 7-K.FAIRBAIRN 40 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-9-B.ANGER.",FIELD GOAL,IS GOOD,3,1,2019102704,633,2067,2019-10-27 13:00:00,2019-10-27 13:34:27,2019102704,Meteostat,8.08,2019-10-27 15:00:00,75.74,57.92,54.0,0.0,4.72,170.0,29.9611,Clear
2019102704,2019-10-27,4,10,52,LV,HOU,4,7,75,44,"(10:52) 8-D.CARLSON 44 YARD FIELD GOAL IS GOOD, CENTER-47-T.SIEG, HOLDER-6-A.COLE.",FIELD GOAL,IS GOOD,3,1,2019102704,652,2948,2019-10-27 13:00:00,2019-10-27 13:49:08,2019102704,Meteostat,8.08,2019-10-27 15:00:00,75.74,57.92,54.0,0.0,4.72,170.0,29.9611,Clear
2019102705,2019-10-27,2,3,0,JAX,NYJ,4,11,89,29,"(3:00) 4-J.LAMBO 29 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102705,180,1620,2019-10-27 13:00:00,2019-10-27 13:27:00,2019102705,Meteostat,4.6,2019-10-27 13:00:00,82.04,74.84,79.0,0.0,13.86,220.0,29.9759,Clear
2019102705,2019-10-27,2,0,16,JAX,NYJ,4,10,75,43,"(:16) 4-J.LAMBO 43 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102705,16,1784,2019-10-27 13:00:00,2019-10-27 13:29:44,2019102705,Meteostat,4.6,2019-10-27 13:00:00,82.04,74.84,79.0,0.0,13.86,220.0,29.9759,Clear
2019102705,2019-10-27,3,2,15,JAX,NYJ,4,6,94,24,"(2:15) 4-J.LAMBO 24 YARD FIELD GOAL IS GOOD, CENTER-46-M.ORZECH, HOLDER-9-L.COOKE.",FIELD GOAL,IS GOOD,3,1,2019102705,135,2565,2019-10-27 13:00:00,2019-10-27 13:42:45,2019102705,Meteostat,4.6,2019-10-27 14:00:00,82.04,74.84,79.0,0.012,8.08,230.0,29.9464,Light Rain
2019102707,2019-10-27,1,9,0,NO,ARI,4,4,71,47,"(9:00) 3-W.LUTZ 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD. INJURY UPDATE: ARI #54 MARSH, CONCUSSION PROTOCOL.",FIELD GOAL,IS NO GOOD,0,0,2019102707,540,360,2019-10-27 13:00:00,2019-10-27 13:06:00,2019102707,Meteostat,17.46,2019-10-27 13:00:00,68.0,55.4,64.0,0.0,4.72,60.0,30.0468,Clear
